orig_toxic,orig_neutral,toxic_comment,neutral_comment,lang,sim_score,toxic_score,neutral_score
"thats not a policy , thats nothing but bull pucky for the ignorant masses .",Thats not a policy,ይህ ፖሊሲ አይደለም ለደንቆሮው ህዝብ ከበሬ ወለደ በስተቀር ሌላ አይደለም ።,ያ ፖሊሲ አይደለም።,am,0.7734984159469604,0.9806795120239258,0.0006186962127685547
you dont need to be hurting their families even more by posting ignorant judgemental comments .,You don't have to hurt their families further by commenting on ignorant decisions.,አላዋቂ የፍርድ አስተያየቶችን በመለጠፍ ቤተሰቦቻቸውን የበለጠ መጉዳት አያስፈልግዎትም።,ስለ አላዋቂ ውሳኔዎች አስተያየት በመስጠት ቤተሰቦቻቸውን የበለጠ መጉዳት የለብዎትም።,am,0.9067590832710266,0.001872718334197998,0.0007227063179016113
better than any of the bums currently quarterbacking this sht show .,Better than anyone currently quarterbacking this show.,ይህን sht ትዕይንት ሩብ ከሚደግፉ ከማንኛቸውም ብልሽቶች የተሻለ።,በአሁኑ ጊዜ ይህንን ትዕይንት ከሚደግፉ ሰዎች የተሻለ።,am,0.6976907849311829,0.6897086501121521,0.0004614591598510742
the free world doesnt need your stupidity .,the free world doesnt need your ignorance .,ነፃው ዓለም የአንተን ሞኝነት አይፈልግም።,ነፃው ዓለም የእናንተን ድንቁርና አይፈልግም።,am,0.905765175819397,0.009403586387634277,0.01293271780014038
i stand by my ridiculous statement that planned parenthood and the illegal alien apologists were behind the marches .,I stand by my statement that planned parenthood and the unallowed people were behind the marches.,ከሰልፉ ጀርባ የወላጅነት እቅድ እና ህገወጥ የውጭ ይቅርታ ጠያቂዎች ነበሩ ከሚለው አስቂኝ መግለጫዬ ጎን ቆሜያለሁ።,ከሰልፉ ጀርባ የታቀዱ የወላጅነት እና ያልተፈቀዱ ሰዎች ነበሩ በሚለው መግለጫዬ ላይ ቆሜያለሁ።,am,0.8604910373687744,0.0018660426139831543,0.0014609098434448242
"sore losers , cry babiesfake news !",It's fake news,የታመመ ተሸናፊዎች ፣ ያለቅሱ ሕፃናት የውሸት ዜና!,የውሸት ዜና ነው።,am,0.8012303113937378,0.9703880548477173,0.0028113722801208496
now to digest it for you the above sentence ( quoted ) is downright stupid .,Now to digest it for you the above sentence(quoted)is not right,አሁን ከላይ ያለውን ዓረፍተ ነገር ለናንተ ማውለቅ (የተጠቀሰው) ፍጹም ደደብ ነው።,አሁን ለእርስዎ ከላይ ያለውን ዓረፍተ ነገር (የተጠቀሰው) ለማዋሃድ ትክክል አይደለም,am,0.8642255067825317,0.4532421827316284,0.0006213188171386719
some idiots put that to overshadow the war .,Someone put that to overshadow the war.,አንዳንድ ደደቦች ጦርነቱን ለማድበስበስ ያደርጉታል።,አንድ ሰው ጦርነቱን እንዲሸፍን አድርጎታል።,am,0.7608243823051453,0.9979717135429382,0.0006818771362304688
thats all the garbage you can come up with to bash trump ?,that's all you can come up with?,ትራምፕን ለማጥፋት ይህ ሁሉ ቆሻሻ መጣላችሁ?,ይህን ብቻ ነው መምጣት የምትችለው?,am,0.7783422470092773,0.998084306716919,0.0013619065284729004
can you see how ridiculous these cases are becoming ?,Can you see how funny these cases are getting?,እነዚህ ጉዳዮች ምን ያህል አስቂኝ እንደሆኑ ታያለህ?,እነዚህ ጉዳዮች ምን ያህል አስቂኝ እንደሆኑ ታያለህ?,am,0.8495883941650391,0.00044542551040649414,0.00044542551040649414
the ship of fools are sailing full speed ahead .,The ship are sailing full speed ahead,የሰነፎች መርከብ ወደ ፊት በፍጥነት እየሄደ ነው ።,መርከቧ ወደፊት በሙሉ ፍጥነት እየተጓዘ ነው።,am,0.804071307182312,0.0017699599266052246,0.0034703612327575684
"did you read the article at all , or are you just another one of the gupta stooges ?","did you read the article at all , or not?",ጽሑፉን በጭራሽ አንብበዋል ወይንስ እርስዎ ከጉፕታ ስቶጅስ አንዱ ነዎት?,ጽሑፉን በጭራሽ አንብበዋል ወይም አላነበቡም?,am,0.823540449142456,0.0009592175483703613,0.0004856586456298828
wikipedia review and tell the world why you not a grand dickhead,wikipedia review and tell the world why you are not grand,ዊኪፔዲያ ይገምግሙ እና ለምን ግራንድ ዲክሄድ እንዳልሆኑ ለአለም ይንገሩ,wikipedia ይገምግሙ እና ለምን ትልቅ እንዳልሆኑ ለአለም ይንገሩ,am,0.8461366295814514,0.003003835678100586,0.0005174875259399414
maybe your bitchass needs to chill the fuck out some time .,maybe you need to chill out some time .,ምናልባት የእርስዎ bitchass ለተወሰነ ጊዜ ማቀዝቀዝ ይኖርበታል።,ምናልባት ትንሽ ጊዜ ማቀዝቀዝ ያስፈልግዎታል.,am,0.9225742816925049,0.9994810223579407,0.0006462931632995605
"easy answer to the last question , of course hes dumb .",easy answer to the last question. he must lack knowledge in that area,ለመጨረሻው ጥያቄ ቀላል መልስ ፣ በእርግጥ እሱ ደደብ ነው ።,ለመጨረሻው ጥያቄ ቀላል መልስ. በዚያ አካባቢ እውቀት ማጣት አለበት,am,0.8547739386558533,0.9970341920852661,0.0012704730033874512
theyre despicable scum trying to take healthcare from millions so they can give tax breaks to billionaires .,They are trying to take healthcare from millions so they can give tax breaks to billionaires.,ለቢሊየነሮች የግብር እፎይታ እንዲሰጡ በሚሊዮኖች የሚቆጠሩ የጤና እንክብካቤን ለመውሰድ የሚሞክሩ አጭበርባሪዎች ናቸው።,ለቢሊየነሮች የግብር እፎይታ እንዲሰጡ በሚሊዮኖች የሚቆጠሩ የጤና እንክብካቤን ለመውሰድ እየሞከሩ ነው።,am,0.8524447083473206,0.666246235370636,0.0016055703163146973
"he is morally bankrupt , intellectually lazy , and preternaturally greedy hewell quit before hes impeached .",He resigned before being accused,በሥነ ምግባሩ የከሰረ፣ በእውቀት ሰነፍ ነው፣ እና ከተፈጥሮ በፊት ስግብግብ ነው ሄዌ ከመከሰሱ በፊት አቆመ።,ከመከሰሱ በፊት ስራውን ለቋል,am,0.7656188011169434,0.002261042594909668,0.0007908940315246582
so sad the voters in her district are stupid enough to continue to elect her .,So sad the voters in her district continue to elect her.,በጣም ያሳዝናል በእሷ ወረዳ ያሉ መራጮች እሷን መምረጣቸውን ለመቀጠል ሞኞች ናቸው።,በጣም ያሳዝናል በእሷ ወረዳ ያሉ መራጮች እሷን መምረጣቸውን ቀጥለዋል።,am,0.8158553838729858,0.001235365867614746,0.0008524656295776367
the second is also untrue to the point of idiocy .,The second is also untrue.,ሁለተኛው ደግሞ እስከ ቂልነት ድረስ እውነት አይደለም .,ሁለተኛው ደግሞ ከእውነት የራቀ ነው።,am,0.8377096056938171,0.0007333159446716309,0.0006524920463562012
"damn , he was back home and should have stayed there .","damn , he was back home and should have stayed there .",የተረገመ፣ ወደ ቤቱ ተመልሶ ነበር እና እዚያ መቆየት ነበረበት።,የተረገመ፣ ወደ ቤቱ ተመልሶ ነበር እና እዚያ መቆየት ነበረበት።,am,0.878515899181366,0.0009096860885620117,0.0009096860885620117
"for these two fat , dumb , and stupid is no way to go through life .",for these two is no way to go through life .,ለነዚህ ሁለት ወፍራሞች፣ ዲዳዎች እና ደደቦች በሕይወት ውስጥ ማለፍ አይችሉም።,እነዚህ ሁለቱ በህይወት ውስጥ ማለፍ አይችሉምና።,am,0.7949240207672119,0.9990622401237488,0.9941579103469849
"im sure some is political bias , some cover your butt and pretend theres nothing wrong .","im sure some is political bias , some cover you and pretend theres nothing wrong .",እርግጠኛ ነኝ አንዳንዶች የፖለቲካ አድሎአዊ ናቸው ፣ አንዳንዶች ቂጥህን ይሸፍኑ እና ምንም ስህተት እንደሌለው ያስመስላሉ ።,እርግጠኛ ነኝ አንዳንዶች የፖለቲካ አድሎአዊ ናቸው ፣ አንዳንዶች ይሸፍኑዎታል እና ምንም ስህተት እንደሌለው ያስመስላሉ ።,am,0.8556516170501709,0.2930343747138977,0.0006039142608642578
the us is one sick crazy hell of a place .,us is not a good place,እኛ አንድ የታመመ እብድ የቦታ ገሀነም ነን።,እኛ ጥሩ ቦታ አይደለንም,am,0.8549060225486755,0.9870206117630005,0.0006747245788574219
in response to your last paragraph rubbish .,In response to your last paragraph.,ለመጨረሻው አንቀፅዎ ቆሻሻ ምላሽ .,ለመጨረሻው አንቀጽህ ምላሽ።,am,0.8533328771591187,0.004730641841888428,0.000681757926940918
hell no dont you fucking talk back to me,Don't you talk back to me.,እሰይ አይደለሁም መልሱልኝ,መልሰህ አታናግረኝም።,am,0.6975489258766174,0.00039774179458618164,0.0004622936248779297
this is a free country that protectsamendment rights from little commies like you .,This is a free country that protects ammendment rights people like you,ይህ እንደ እርስዎ ካሉ ትናንሽ ኮሚሽኖች የመመሳሰል መብቶችን የምትጠብቅ ነፃ ሀገር ነች።,ይህ እንደ እርስዎ ያሉ የማሻሻያ መብቶችን የሚጠብቅ ነፃ አገር ነው።,am,0.8570103645324707,0.0011249184608459473,0.00102996826171875
"wow , talk about an ignorant comment .",talk about an ignorant comment,ዋው ስለ አላዋቂ አስተያየት ተናገር።,ስለ አላዋቂ አስተያየት ተናገር,am,0.8753110766410828,0.001578211784362793,0.0005283951759338379
you have neither the honesty nor the maturity to admit that you said something stupid .,You don't have maturity to admit something you told,ደደብ ነገር እንደተናገርክ ለመቀበል ታማኝነትም ብስለትም የለህም።,የነገርከውን ነገር ለመቀበል ብስለት የለህም።,am,0.8151581883430481,0.9923121333122253,0.000820457935333252
thank you for taking the time to display for all your riveting ignorance .,thank you taking the time to display all your misinformation,ለሁሉም ድንቁርናዎ ለማሳየት ጊዜ ስለወሰዱ እናመሰግናለን።,ሁሉንም የተሳሳቱ መረጃዎችዎን ለማሳየት ጊዜ ስለወሰዱ እናመሰግናለን,am,0.8896875381469727,0.0008423328399658203,0.00028640031814575195
"its a crock of shit , and you know it .","It's quite unpleasant, and you know it.","ሸፍጥ ነው , እና እርስዎ ያውቁታል.","በጣም ደስ የማይል ነው, እና እርስዎ ያውቁታል.",am,0.783174455165863,0.0007103681564331055,0.0005803108215332031
read a book you antisemite !,read a book please,አንተ ፀረ-ሴማዊ መጽሐፍ አንብብ!,እባክዎን መጽሐፍ ያንብቡ,am,0.8942188024520874,0.9939621090888977,0.00036513805389404297
this whole article sucks the balls .,this whole article is no good,ይህ ሁሉ ጽሑፍ ኳሶችን ያጠባል .,ይህ ሁሉ ጽሑፍ ጥሩ አይደለም,am,0.819502592086792,0.0007064342498779297,0.0006501078605651855
will corrupt twisters of rotten laws make flimsy excuses for their abuses ?,will lawyers find excuses for their abuses ?,የበሰበሰ ሕግ ጠማማዎች ለሚያደርሱት ግፍ ሰበብ ይሰጡ ይሆን?,ጠበቆች ለፈጸሙት በደል ሰበብ ያገኙታል?,am,0.7292072176933289,0.3381454348564148,0.0035715699195861816
so i would presume their use of our tax dollars amount to over a million dollars idiot ! .,so i would presume their use of our tax dollars amount to over a million dollars ! .,ስለዚህ የኛን የታክስ ዶላር አጠቃቀም ከአንድ ሚሊዮን ዶላር በላይ ደደብ ነው ብዬ እገምታለሁ! .,ስለዚህ የእኛ የታክስ ዶላር አጠቃቀም ከአንድ ሚሊዮን ዶላር በላይ እንደሚሆን እገምታለሁ! .,am,0.8890222311019897,0.02382713556289673,0.00040084123611450195
im more likely to switch back to conservative than vote for these clowns .,im more likely to switch back to conservative than vote for these mans.,ለእነዚህ ቀልዶች ከመምረጥ ወደ ወግ አጥባቂ የመመለስ ዕድለኛ ነኝ።,ለእነዚህ ሰዎች ከመምረጥ ይልቅ ወደ ወግ አጥባቂነት የመመለስ ዕድለኛ ነኝ።,am,0.6202644109725952,0.0004622936248779297,0.0006029605865478516
the only reason this stupidity is allowed to happen is because its federal land .,The only reason this is allowed to happen is because it's federal land.,ይህ ቂልነት እንዲፈጠር የተፈቀደው የፌዴራል መሬቱ በመሆኑ ብቻ ነው።,ይህ እንዲሆን የተፈቀደው የፌደራል መሬት ስለሆነ ብቻ ነው።,am,0.8136098980903625,0.02386993169784546,0.000541388988494873
